toi,name,exofop_url,harps_url
TOI5672,WASP-40,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-5672,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/WASP-40_RVs/WASP-40_HARPS_RVBank_ver02_rvsonly.dat&run
TOI5678,TYC7022-871-1,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-5678,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/TYC7022-871-1_RVs/TYC7022-871-1_HARPS_RVBank_ver02_rvsonly.dat&run
TOI5685,TYC339-329-1,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-5685,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/TYC339-329-1_RVs/TYC339-329-1_HARPS_RVBank_ver02_rvsonly.dat&run
TOI5696,BD+072351,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-5696,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/BD+072351_RVs/BD+072351_HARPS_RVBank_ver02_rvsonly.dat&run
TOI5797,WASP-2A,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-5797,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/WASP-2A_RVs/WASP-2A_HARPS_RVBank_ver02_rvsonly.dat&run
TOI5801,WASP-80,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-5801,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/WASP-80_RVs/WASP-80_HARPS_RVBank_ver02_rvsonly.dat&run
TOI5812,TYC552-1060-1,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-5812,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/TYC552-1060-1_RVs/TYC552-1060-1_HARPS_RVBank_ver02_rvsonly.dat&run
TOI5823,BD-055432,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-5823,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/BD-055432_RVs/BD-055432_HARPS_RVBank_ver02_rvsonly.dat&run
TOI5972,HD209458,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-5972,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/HD209458_RVs/HD209458_HARPS_RVBank_ver02_rvsonly.dat&run
TOI6263,HD297396,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-6263,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/HD297396_RVs/HD297396_HARPS_RVBank_ver02_rvsonly.dat&run
TOI6266,HD89965,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-6266,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/HD89965_RVs/HD89965_HARPS_RVBank_ver02_rvsonly.dat&run
TOI6267,HD81968,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-6267,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/HD81968_RVs/HD81968_HARPS_RVBank_ver02_rvsonly.dat&run
TOI6269,TYC6622-794-1,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-6269,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/TYC6622-794-1_RVs/TYC6622-794-1_HARPS_RVBank_ver02_rvsonly.dat&run
TOI6275,TYC6647-516-1,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-6275,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/TYC6647-516-1_RVs/TYC6647-516-1_HARPS_RVBank_ver02_rvsonly.dat&run
TOI6546,HATS-31,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-6546,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/HATS-31_RVs/HATS-31_HARPS_RVBank_ver02_rvsonly.dat&run
TOI6568,TYC8660-1583-1,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-6568,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/TYC8660-1583-1_RVs/TYC8660-1583-1_HARPS_RVBank_ver02_rvsonly.dat&run
TOI6686,TYC8378-64-1,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-6686,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/TYC8378-64-1_RVs/TYC8378-64-1_HARPS_RVBank_ver02_rvsonly.dat&run
TOI6695,TYC6570-1482-1,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-6695,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/TYC6570-1482-1_RVs/TYC6570-1482-1_HARPS_RVBank_ver02_rvsonly.dat&run
TOI6697,HD114082,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-6697,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/HD114082_RVs/HD114082_HARPS_RVBank_ver02_rvsonly.dat&run
TOI6709,HIP54597,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-6709,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/HIP54597_RVs/HIP54597_HARPS_RVBank_ver02_rvsonly.dat&run
TOI6713,HD104067,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-6713,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/HD104067_RVs/HD104067_HARPS_RVBank_ver02_rvsonly.dat&run
TOI6726,HD216530,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-6726,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/HD216530_RVs/HD216530_HARPS_RVBank_ver02_rvsonly.dat&run
TOI6806,TYC8459-487-1,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-6806,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/TYC8459-487-1_RVs/TYC8459-487-1_HARPS_RVBank_ver02_rvsonly.dat&run
TOI6833,K2-138,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-6833,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/K2-138_RVs/K2-138_HARPS_RVBank_ver02_rvsonly.dat&run
TOI6835,K2-141,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-6835,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/K2-141_RVs/K2-141_HARPS_RVBank_ver02_rvsonly.dat&run
TOI6965,HD50554,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-6965,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/HD50554_RVs/HD50554_HARPS_RVBank_ver02_rvsonly.dat&run
TOI6978,GJ1247,https://exofop.ipac.caltech.edu/tess/target.php?id=TOI-6978,https://www2.mpia-hd.mpg.de/homes/trifonov/GLS/gls.html?fend=1&url=../Ver_02/GJ1247_RVs/GJ1247_HARPS_RVBank_ver02_rvsonly.dat&run
