COLLECTION,TARGETNAME,s_ra,s_dec,APERTURE,em_min,em_max,SPECRP,SNR,t_min,t_max,CREATORDID,access_url,dp_id
HARPS,SW1559-2803,239.96727,-28.06344,0.999972,3.78123e-07,6.912419999999999e-07,115000.0,20.4,55018.18641958,55018.19336401,ivo://eso.org/origfile?HARPS.2009-07-06T04:28:26.652_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:01:24.610&eso_download=file,ADP.2014-09-23T11:01:24.610
HARPS,SW1559-2803,239.96534,-28.06078,0.999972,3.78123e-07,6.912430000000001e-07,115000.0,22.5,55018.03275506,55018.0396995,ivo://eso.org/origfile?HARPS.2009-07-06T00:47:10.037_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:01:38.227&eso_download=file,ADP.2014-09-23T11:01:38.227
HARPS,SW1559-2803,239.96557,-28.06032,0.999972,3.78123e-07,6.912430000000001e-07,115000.0,21.1,55018.05472812,55018.06167256,ivo://eso.org/origfile?HARPS.2009-07-06T01:18:48.510_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:01:45.817&eso_download=file,ADP.2014-09-23T11:01:45.817
HARPS,SW1559-2803,239.96602,-28.06038,0.999972,3.78124e-07,6.912430000000001e-07,115000.0,21.1,55018.09129282,55018.09823725,ivo://eso.org/origfile?HARPS.2009-07-06T02:11:27.700_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:01:53.237&eso_download=file,ADP.2014-09-23T11:01:53.237
HARPS,SW1559-2803,239.9653,-28.0612,0.999972,3.78123e-07,6.912430000000001e-07,115000.0,22.5,55018.0181185,55018.02506294,ivo://eso.org/origfile?HARPS.2009-07-06T00:26:05.438_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:02:05.257&eso_download=file,ADP.2014-09-23T11:02:05.257
HARPS,SW1559-2803,239.96589,-28.06013,0.999972,3.78124e-07,6.912430000000001e-07,115000.0,17.7,55018.06935228,55018.07629673,ivo://eso.org/origfile?HARPS.2009-07-06T01:39:52.037_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:02:22.077&eso_download=file,ADP.2014-09-23T11:02:22.077
HARPS,SW1559-2803,239.96585,-28.06132,0.999972,3.78125e-07,6.912419999999999e-07,115000.0,17.3,55018.14250056,55018.14944499,ivo://eso.org/origfile?HARPS.2009-07-06T03:25:12.048_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:02:32.267&eso_download=file,ADP.2014-09-23T11:02:32.267
HARPS,SW1559-2803,239.9657,-28.06164,0.999972,3.78124e-07,6.912430000000001e-07,115000.0,21.7,55017.99617507,55018.00311951,ivo://eso.org/origfile?HARPS.2009-07-05T23:54:29.526_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:02:45.020&eso_download=file,ADP.2014-09-23T11:02:45.020
HARPS,SW1559-2803,239.9641,-28.06051,0.999972,3.78114e-07,6.91226e-07,115000.0,37.5,55041.97996125,55042.00079457,ivo://eso.org/origfile?HARPS.2009-07-29T23:31:08.652_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:02:55.400&eso_download=file,ADP.2014-09-23T11:02:55.400
HARPS,SW1559-2803,239.96584,-28.06067,0.999972,3.78123e-07,6.912419999999999e-07,115000.0,18.9,55018.12056118,55018.12750563,ivo://eso.org/origfile?HARPS.2009-07-06T02:53:36.486_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:02:59.227&eso_download=file,ADP.2014-09-23T11:02:59.227
HARPS,SW1559-2803,239.96542,-28.06062,0.999972,3.78123e-07,6.912430000000001e-07,115000.0,21.2,55018.04008161,55018.04702607,ivo://eso.org/origfile?HARPS.2009-07-06T00:57:43.051_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:03:06.403&eso_download=file,ADP.2014-09-23T11:03:06.403
HARPS,SW1559-2803,239.96667,-28.06397,0.999972,3.78118e-07,6.91226e-07,115000.0,22.5,55040.16178262,55040.18261596,ivo://eso.org/origfile?HARPS.2009-07-28T03:52:58.018_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:03:06.837&eso_download=file,ADP.2014-09-23T11:03:06.837
HARPS,SW1559-2803,239.96616,-28.06015,0.999972,3.78123e-07,6.912430000000001e-07,115000.0,20.9,55018.08397206,55018.0909165,ivo://eso.org/origfile?HARPS.2009-07-06T02:00:55.186_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:03:10.740&eso_download=file,ADP.2014-09-23T11:03:10.740
HARPS,SW1559-2803,239.96538,-28.06142,0.999972,3.78124e-07,6.912430000000001e-07,115000.0,22.9,55018.01079981,55018.01774425,ivo://eso.org/origfile?HARPS.2009-07-06T00:15:33.104_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:03:13.470&eso_download=file,ADP.2014-09-23T11:03:13.470
HARPS,SW1559-2803,239.96582,-28.06026,0.999972,3.78123e-07,6.912430000000001e-07,115000.0,20.2,55018.06204923,55018.06899367,ivo://eso.org/origfile?HARPS.2009-07-06T01:29:21.053_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:03:21.777&eso_download=file,ADP.2014-09-23T11:03:21.777
HARPS,SW1559-2803,239.96534,-28.06097,0.999972,3.78123e-07,6.912430000000001e-07,115000.0,23.1,55018.02543325,55018.03237769,ivo://eso.org/origfile?HARPS.2009-07-06T00:36:37.433_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:03:21.950&eso_download=file,ADP.2014-09-23T11:03:21.950
HARPS,SW1559-2803,239.96341,-28.06044,0.999972,3.78122e-07,6.9124e-07,115000.0,34.9,55021.023361,55021.04419433,ivo://eso.org/origfile?HARPS.2009-07-09T00:33:38.390_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:03:30.040&eso_download=file,ADP.2014-09-23T11:03:30.040
HARPS,SW1559-2803,239.96573,-28.06083,0.999972,3.78123e-07,6.912419999999999e-07,115000.0,18.8,55018.12788263,55018.13482707,ivo://eso.org/origfile?HARPS.2009-07-06T03:04:09.059_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:03:32.027&eso_download=file,ADP.2014-09-23T11:03:32.027
HARPS,SW1559-2803,239.96581,-28.06107,0.999972,3.78123e-07,6.912419999999999e-07,115000.0,17.8,55018.13519727,55018.14214172,ivo://eso.org/origfile?HARPS.2009-07-06T03:14:41.044_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:03:32.993&eso_download=file,ADP.2014-09-23T11:03:32.993
HARPS,SW1559-2803,239.96597,-28.06037,0.999972,3.78123e-07,6.912430000000001e-07,115000.0,19.2,55018.09860513,55018.10554958,ivo://eso.org/origfile?HARPS.2009-07-06T02:21:59.483_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:03:35.217&eso_download=file,ADP.2014-09-23T11:03:35.217
HARPS,SW1559-2803,239.96545,-28.05938,0.999972,3.78123e-07,6.91238e-07,115000.0,28.5,55024.04950247,55024.07033579,ivo://eso.org/origfile?HARPS.2009-07-12T01:11:17.013_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:03:36.157&eso_download=file,ADP.2014-09-23T11:03:36.157
HARPS,SW1559-2803,239.96657,-28.06391,0.999972,3.78114e-07,6.91225e-07,115000.0,41.8,55042.14892276,55042.16975608,ivo://eso.org/origfile?HARPS.2009-07-30T03:34:26.926_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:03:56.827&eso_download=file,ADP.2014-09-23T11:03:56.827
HARPS,SW1559-2803,239.96653,-28.06275,0.999972,3.78123e-07,6.912419999999999e-07,115000.0,17.9,55018.1717828,55018.17872724,ivo://eso.org/origfile?HARPS.2009-07-06T04:07:22.034_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:04:57.437&eso_download=file,ADP.2014-09-23T11:04:57.437
HARPS,SW1559-2803,239.96551,-28.06158,0.999972,3.78123e-07,6.912430000000001e-07,115000.0,20.8,55018.00348935,55018.01043378,ivo://eso.org/origfile?HARPS.2009-07-06T00:05:01.480_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:04:57.603&eso_download=file,ADP.2014-09-23T11:04:57.603
