COLLECTION,TARGETNAME,s_ra,s_dec,APERTURE,em_min,em_max,SPECRP,SNR,t_min,t_max,CREATORDID,access_url,dp_id
HARPS,SW1335-1730,203.758478,-17.50225,0.999972,3.78154e-07,6.91291e-07,115000.0,15.5,56032.17417349,56032.18111793,ivo://eso.org/origfile?HARPS.2012-04-15T04:10:48.590_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:51:53.277&eso_download=file,ADP.2014-09-26T16:51:53.277
HARPS,SW1335-1730,203.758528,-17.50194,0.999972,3.78154e-07,6.91291e-07,115000.0,14.8,56032.19610756,56032.20305194,ivo://eso.org/origfile?HARPS.2012-04-15T04:42:23.693_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:51:54.217&eso_download=file,ADP.2014-09-26T16:51:54.217
HARPS,SW1335-1730,203.759184,-17.50273,0.999972,3.7815499999999996e-07,6.9129e-07,115000.0,13.9,56032.2619399,56032.26888428,ivo://eso.org/origfile?HARPS.2012-04-15T06:17:11.607_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:52:01.113&eso_download=file,ADP.2014-09-26T16:52:01.113
HARPS,SW1335-1730,203.759164,-17.50345,0.999972,3.78154e-07,6.91291e-07,115000.0,19.2,56032.09399314,56032.10440981,ivo://eso.org/origfile?HARPS.2012-04-15T02:15:21.007_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:52:11.137&eso_download=file,ADP.2014-09-26T16:52:11.137
HARPS,SW1335-1730,203.759036,-17.50357,0.999972,3.7816000000000005e-07,6.91291e-07,115000.0,19.8,56032.10494016,56032.11535676,ivo://eso.org/origfile?HARPS.2012-04-15T02:31:06.830_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:52:12.523&eso_download=file,ADP.2014-09-26T16:52:12.523
HARPS,SW1335-1730,203.758377,-17.50243,0.999972,3.78154e-07,6.91291e-07,115000.0,14.7,56032.16685943,56032.17380381,ivo://eso.org/origfile?HARPS.2012-04-15T04:00:16.655_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:52:29.613&eso_download=file,ADP.2014-09-26T16:52:29.613
HARPS,SW1335-1730,203.758333,-17.5031,0.999972,3.78154e-07,6.91291e-07,115000.0,12.1,56032.14310349,56032.14773312,ivo://eso.org/origfile?HARPS.2012-04-15T03:26:04.142_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:52:32.793&eso_download=file,ADP.2014-09-26T16:52:32.793
HARPS,SW1335-1730,203.759313,-17.50329,0.999972,3.78154e-07,6.9129e-07,115000.0,18.0,56032.26941438,56032.27983098,ivo://eso.org/origfile?HARPS.2012-04-15T06:27:57.402_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:52:40.697&eso_download=file,ADP.2014-09-26T16:52:40.697
HARPS,SW1335-1730,203.758603,-17.50359,0.999972,3.7816000000000005e-07,6.912949999999999e-07,115000.0,12.5,56029.11575936,56029.1227038,ivo://eso.org/origfile?HARPS.2012-04-12T02:46:41.609_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:52:53.700&eso_download=file,ADP.2014-09-26T16:52:53.700
HARPS,SW1335-1730,203.758323,-17.50321,0.999972,3.78158e-07,6.91291e-07,115000.0,12.2,56032.13810842,56032.14273805,ivo://eso.org/origfile?HARPS.2012-04-15T03:18:52.567_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:52:56.793&eso_download=file,ADP.2014-09-26T16:52:56.793
HARPS,SW1335-1730,203.758724,-17.50365,0.999972,3.7815699999999996e-07,6.91291e-07,115000.0,15.8,56032.11600095,56032.12294533,ivo://eso.org/origfile?HARPS.2012-04-15T02:47:02.482_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:53:07.480&eso_download=file,ADP.2014-09-26T16:53:07.480
HARPS,SW1335-1730,203.758961,-17.50169,0.999972,3.78154e-07,6.91291e-07,115000.0,15.9,56032.2326803,56032.23962474,ivo://eso.org/origfile?HARPS.2012-04-15T05:35:03.578_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:53:15.450&eso_download=file,ADP.2014-09-26T16:53:15.450
HARPS,SW1335-1730,203.758873,-17.50181,0.999972,3.7815499999999996e-07,6.91291e-07,115000.0,15.9,56032.21804963,56032.22499401,ivo://eso.org/origfile?HARPS.2012-04-15T05:13:59.488_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:53:25.910&eso_download=file,ADP.2014-09-26T16:53:25.910
HARPS,SW1335-1730,203.759732,-17.50402,0.999972,3.7815699999999996e-07,6.9129e-07,115000.0,17.2,56032.2802041,56032.2906207,ivo://eso.org/origfile?HARPS.2012-04-15T06:43:29.634_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:53:27.047&eso_download=file,ADP.2014-09-26T16:53:27.047
HARPS,SW1335-1730,203.758539,-17.50206,0.999972,3.78154e-07,6.91291e-07,115000.0,16.3,56032.18148292,56032.18842743,ivo://eso.org/origfile?HARPS.2012-04-15T04:21:20.124_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:53:27.687&eso_download=file,ADP.2014-09-26T16:53:27.687
HARPS,SW1335-1730,203.758422,-17.50348,0.999972,3.7815499999999996e-07,6.91291e-07,115000.0,16.1,56032.13062954,56032.13757405,ivo://eso.org/origfile?HARPS.2012-04-15T03:08:06.392_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:53:55.613&eso_download=file,ADP.2014-09-26T16:53:55.613
HARPS,SW1335-1730,203.758968,-17.50185,0.999972,3.78154e-07,6.9129e-07,115000.0,15.8,56032.23999621,56032.24694059,ivo://eso.org/origfile?HARPS.2012-04-15T05:45:35.673_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:54:09.087&eso_download=file,ADP.2014-09-26T16:54:09.087
HARPS,SW1335-1730,203.758874,-17.50218,0.999972,3.7815699999999996e-07,6.9129e-07,115000.0,14.7,56032.25462514,56032.26156952,ivo://eso.org/origfile?HARPS.2012-04-15T06:06:39.612_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:54:11.143&eso_download=file,ADP.2014-09-26T16:54:11.143
HARPS,SW1335-1730,203.758911,-17.50194,0.999972,3.7815499999999996e-07,6.9129e-07,115000.0,14.6,56032.2473105,56032.25425488,ivo://eso.org/origfile?HARPS.2012-04-15T05:56:07.627_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:54:18.830&eso_download=file,ADP.2014-09-26T16:54:18.830
HARPS,SW1335-1730,203.758341,-17.50271,0.999972,3.78154e-07,6.91291e-07,115000.0,11.9,56032.15442286,56032.16020983,ivo://eso.org/origfile?HARPS.2012-04-15T03:42:22.135_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:54:28.160&eso_download=file,ADP.2014-09-26T16:54:28.160
HARPS,SW1335-1730,203.758347,-17.50253,0.999972,3.78154e-07,6.91291e-07,115000.0,12.5,56032.16058477,56032.16637174,ivo://eso.org/origfile?HARPS.2012-04-15T03:51:14.524_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:54:43.437&eso_download=file,ADP.2014-09-26T16:54:43.437
HARPS,SW1335-1730,203.758979,-17.5032,0.999972,3.78154e-07,6.91291e-07,115000.0,19.5,56032.08231889,56032.09273556,ivo://eso.org/origfile?HARPS.2012-04-15T01:58:32.352_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:54:54.807&eso_download=file,ADP.2014-09-26T16:54:54.807
HARPS,SW1335-1730,203.758574,-17.50363,0.999972,3.78154e-07,6.91291e-07,115000.0,16.7,56032.123312,56032.13025644,ivo://eso.org/origfile?HARPS.2012-04-15T02:57:34.157_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:54:56.007&eso_download=file,ADP.2014-09-26T16:54:56.007
HARPS,SW1335-1730,203.758817,-17.50179,0.999972,3.78156e-07,6.91291e-07,115000.0,14.5,56032.21073048,56032.21767492,ivo://eso.org/origfile?HARPS.2012-04-15T05:03:27.113_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:55:03.433&eso_download=file,ADP.2014-09-26T16:55:03.433
HARPS,SW1335-1730,203.758145,-17.50307,0.999972,3.7815699999999996e-07,6.91293e-07,115000.0,10.3,56031.08851899,56031.09546344,ivo://eso.org/origfile?HARPS.2012-04-14T02:07:28.041_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:55:16.893&eso_download=file,ADP.2014-09-26T16:55:16.893
HARPS,WASP-55,203.761214,-17.50323,0.999972,3.7822300000000004e-07,6.91351e-07,115000.0,17.9,57778.3193091,57778.33319797,ivo://eso.org/origfile?HARPS.2017-01-25T07:39:48.306_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-01-26T01:01:19.298&eso_download=file,ADP.2017-01-26T01:01:19.298
HARPS,WASP-55,203.75858,-17.50262,0.999972,3.78228e-07,6.913500000000001e-07,115000.0,16.4,57778.36402371,57778.37791258,ivo://eso.org/origfile?HARPS.2017-01-25T08:44:11.649_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-01-26T01:01:19.300&eso_download=file,ADP.2017-01-26T01:01:19.300
HARPS,WASP-55,203.760924,-17.50354,0.999972,3.7822199999999996e-07,6.91351e-07,115000.0,18.5,57779.28744594,57779.30133481,ivo://eso.org/origfile?HARPS.2017-01-26T06:53:55.329_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-01-27T01:01:43.764&eso_download=file,ADP.2017-01-27T01:01:43.764
HARPS,WASP-55,203.759526,-17.50375,0.999972,3.7822199999999996e-07,6.913500000000001e-07,115000.0,20.7,57779.33404147,57779.34793034,ivo://eso.org/origfile?HARPS.2017-01-26T08:01:01.183_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-01-27T01:01:43.768&eso_download=file,ADP.2017-01-27T01:01:43.768
